Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),PTS_next_match,WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,3PT%_rolling_mean_4,3PTS_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,Assists_rolling_mean_4,Año_rolling_mean_4,BLK(Tapones)_rolling_mean_4,FG %_rolling_mean_4,FG_attempted_rolling_mean_4,FG_made_rolling_mean_4,FT%_rolling_mean_4,FT_attempted_rolling_mean_4,FT_made_rolling_mean_4,LebronTeamPoints_rolling_mean_4,LocalPoints_rolling_mean_4,Local_Binary_rolling_mean_4,OtherTeamPoints_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,Receptions_rolling_mean_4,STL(Recoveries)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,VisitorPoints_rolling_mean_4,WinBinary_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4
2021.0,35,0.65,0.667,0.75,5.0,6.0,2.0,3.0,2.0,2.0,20.0,1.0,116.0,95.0,95.0,116.0,1.0,13.0,20.0,3.0,4.0,4.0,6.0,2021-12,0.46825,7.0,3.25,6.5,2021.0,1.75,0.52725,18.0,9.75,0.7292500000000001,4.75,3.5,100.75,109.75,0.75,105.25,2.5,7.25,1.25,3.5,96.25,0.75,0.6666666666666666,0.75,0.21052631578947367,0.46825396825396837,0.7291666666666666,0.2670583755550161
2021.0,37,0.467,0.16699999999999998,1.0,10.0,11.0,2.0,4.0,1.0,5.0,30.0,0.0,108.0,95.0,108.0,95.0,0.0,7.0,15.0,5.0,5.0,1.0,6.0,2021-12,0.42675,7.0,3.0,8.0,2021.0,1.75,0.54775,18.5,10.25,0.7917500000000001,4.0,3.25,100.25,109.25,0.75,106.0,1.5,7.25,2.0,3.75,97.0,0.75,0.16666666666666666,1.0,0.2777777777777778,0.4265873015873017,0.7916666666666666,0.28195736545400596
2021.0,36,0.684,0.4,1.0,4.0,5.0,0.0,0.0,2.0,3.0,23.0,1.0,117.0,102.0,102.0,117.0,1.0,13.0,19.0,2.0,2.0,2.0,5.0,2021-12,0.41575,6.0,2.5,8.0,2021.0,1.75,0.60025,18.5,11.25,0.875,3.75,3.25,99.75,111.75,0.75,108.5,1.75,7.5,1.75,4.0,96.5,0.75,0.4,1.0,0.22549019607843138,0.41547619047619055,0.875,0.26621452985822924
2021.0,36,0.391,0.25,0.6,11.0,6.0,0.0,2.0,2.0,3.0,33.0,0.0,119.0,115.0,119.0,115.0,0.0,9.0,23.0,3.0,5.0,2.0,8.0,2021-12,0.371,6.25,2.25,7.0,2021.0,1.0,0.548,19.25,10.5,0.8374999999999999,4.0,3.25,106.0,115.0,0.5,110.75,1.75,7.5,2.25,3.25,101.75,0.5,0.25,0.6,0.2773109243697479,0.37083333333333346,0.8375,0.24777630350385768
2021.0,37,0.6,0.444,0.625,5.0,9.0,1.0,2.0,1.0,2.0,30.0,1.0,110.0,106.0,106.0,110.0,1.0,12.0,20.0,5.0,8.0,4.0,9.0,2021-11,0.31525000000000003,7.0,2.25,7.75,2021.0,0.75,0.5355,19.25,10.25,0.8062499999999999,5.0,3.75,108.75,113.5,0.5,109.25,1.5,7.5,2.0,3.25,104.5,0.5,0.4444444444444444,0.625,0.2830188679245283,0.3152777777777779,0.80625,0.26589944153762135
2021.0,50,0.4,0.154,0.727,7.0,11.0,0.0,1.0,4.0,7.0,39.0,0.0,141.0,137.0,141.0,137.0,0.0,10.0,25.0,8.0,11.0,2.0,13.0,2021-11,0.312,8.75,2.5,7.75,2021.0,0.25,0.51875,21.75,11.0,0.738,6.5,4.5,117.0,121.75,0.5,119.75,2.25,6.75,1.25,3.75,115.0,0.5,0.15384615384615385,0.7272727272727273,0.2765957446808511,0.3120726495726497,0.7380681818181818,0.26560393326338966
2021.0,43,0.44799999999999995,0.41700000000000004,0.889,5.0,6.0,2.0,1.0,2.0,2.0,10.0,1.0,124.0,116.0,116.0,124.0,1.0,13.0,29.0,8.0,9.0,5.0,12.0,2021-11,0.31625000000000003,10.5,3.25,8.0,2021.0,0.75,0.45975,24.25,11.0,0.7102499999999999,8.25,6.0,120.5,123.5,0.5,121.5,2.25,7.0,1.5,3.5,118.5,0.5,0.4166666666666667,0.8888888888888888,0.08620689655172414,0.31623931623931634,0.710290404040404,0.23078310838171284
2021.0,21,0.5710000000000001,0.33299999999999996,1.0,1.0,5.0,0.0,0.0,1.0,2.0,23.0,1.0,121.0,116.0,116.0,121.0,1.0,4.0,7.0,1.0,1.0,1.0,3.0,2021-11,0.337,9.25,3.0,7.75,2021.0,0.75,0.50475,20.25,9.75,0.8102499999999999,7.25,5.5,119.75,124.0,0.75,123.0,2.0,4.5,1.0,3.25,118.75,0.75,0.3333333333333333,1.0,0.19827586206896552,0.3370726495726497,0.810290404040404,0.21102434280651727
2021.0,32,0.625,0.429,0.0,6.0,2.0,0.0,2.0,3.0,3.0,30.0,0.0,130.0,108.0,130.0,108.0,0.0,10.0,16.0,0.0,1.0,3.0,7.0,2021-11,0.33325,8.75,2.75,6.0,2021.0,0.5,0.511,19.25,9.25,0.6539999999999999,5.5,4.25,125.75,129.0,0.5,122.5,2.5,4.75,1.0,3.5,119.25,0.5,0.42857142857142855,0.0,0.23076923076923078,0.3331043956043957,0.654040404040404,0.1979619335176929
2021.0,36,0.619,0.5,1.0,4.0,10.0,0.0,2.0,3.0,4.0,15.0,1.0,119.0,117.0,117.0,119.0,1.0,13.0,21.0,2.0,2.0,2.0,4.0,2021-11,0.41975,6.5,2.75,5.75,2021.0,0.5,0.56575,18.25,10.0,0.72225,3.25,2.75,119.75,123.5,0.75,118.0,2.25,4.0,1.25,2.75,114.25,0.75,0.5,1.0,0.1282051282051282,0.4196428571428572,0.7222222222222222,0.16086427939876216
2021.0,35,0.316,0.0,0.75,7.0,8.0,1.0,4.0,0.0,2.0,26.0,1.0,95.0,85.0,85.0,95.0,1.0,6.0,19.0,3.0,4.0,0.0,6.0,2021-10,0.3155,5.0,1.5,6.25,2021.0,0.25,0.5327500000000001,15.75,8.25,0.6875,2.0,1.5,112.0,116.25,0.75,110.75,1.75,4.5,2.0,2.75,106.5,0.75,0.0,0.75,0.3058823529411765,0.3154761904761906,0.6875,0.21578314349612526
2021.0,38,0.455,0.1,1.0,3.0,8.0,1.0,3.0,1.0,7.0,19.0,1.0,113.0,101.0,101.0,113.0,1.0,10.0,22.0,5.0,5.0,1.0,10.0,2021-10,0.25725,6.75,1.5,7.0,2021.0,0.5,0.5037499999999999,19.5,9.75,0.6875,3.0,2.5,108.25,114.25,0.75,108.75,1.75,5.0,2.75,4.0,102.75,0.75,0.1,1.0,0.18811881188118812,0.25714285714285723,0.6875,0.2132438809491809
2021.0,40,0.368,0.444,0.5,6.0,6.0,2.0,2.0,1.0,3.0,25.0,1.0,121.0,118.0,118.0,121.0,1.0,7.0,19.0,1.0,2.0,4.0,9.0,2021-10,0.261,7.25,1.75,8.0,2021.0,1.0,0.4395,20.25,9.0,0.8125,3.25,2.75,105.25,112.0,1.0,112.0,1.25,5.0,2.75,4.0,105.25,1.0,0.4444444444444444,0.5,0.211864406779661,0.2611111111111112,0.8125,0.20851767495178847
2021.0,37,0.444,0.556,1.0,2.0,5.0,0.0,2.0,4.0,5.0,34.0,0.0,115.0,105.0,115.0,105.0,0.0,8.0,18.0,4.0,4.0,5.0,9.0,2021-10,0.275,8.5,2.5,6.75,2021.0,1.0,0.39575000000000005,19.5,7.75,0.8125,3.75,3.25,104.75,111.0,0.75,108.5,1.5,4.5,2.75,4.25,102.25,0.75,0.5555555555555556,1.0,0.2956521739130435,0.2750000000000001,0.8125,0.25037943637876725
2021.0,37,0.565,0.455,0.5,11.0,5.0,1.0,1.0,5.0,4.0,30.0,0.0,121.0,114.0,121.0,114.0,0.0,13.0,23.0,3.0,6.0,5.0,11.0,2021-10,0.38875,9.75,3.75,6.0,2021.0,1.0,0.458,20.5,9.5,0.75,4.25,3.25,113.75,117.5,0.5,113.25,2.75,5.5,2.0,4.75,109.5,0.5,0.45454545454545453,0.5,0.24793388429752067,0.3886363636363637,0.75,0.2358923192178533
2023.0,45,0.5710000000000001,0.5,1.0,10.0,6.0,2.0,1.0,5.0,5.0,36.0,1.0,108.0,102.0,102.0,108.0,1.0,12.0,21.0,3.0,3.0,3.0,6.0,2023-04,0.48875,8.75,4.25,5.5,2021.5,1.25,0.487,20.25,10.0,0.75,3.75,2.75,114.0,116.25,0.5,112.0,3.75,7.25,1.5,4.25,109.75,0.5,0.5,1.0,0.35294117647058826,0.48863636363636376,0.75,0.27709791036520337
2023.0,33,0.52,0.5710000000000001,1.0,6.0,6.0,1.0,1.0,0.0,2.0,16.0,1.0,128.0,117.0,117.0,128.0,1.0,13.0,25.0,2.0,2.0,8.0,14.0,2023-04,0.5205000000000001,10.0,5.25,5.5,2022.0,1.0,0.525,21.75,11.5,0.875,3.75,3.0,113.75,118.0,0.5,113.75,3.5,7.25,1.25,4.0,109.5,0.5,0.5714285714285714,1.0,0.13675213675213677,0.5203823953823954,0.875,0.25831984285832227
2023.0,29,0.316,0.429,0.5,6.0,6.0,0.0,0.0,1.0,5.0,33.0,1.0,121.0,107.0,107.0,121.0,1.0,6.0,19.0,1.0,2.0,3.0,7.0,2023-04,0.48875,9.5,4.75,5.75,2022.5,1.0,0.493,22.0,11.0,0.75,3.25,2.25,111.75,119.5,0.75,117.75,2.75,8.25,0.75,4.0,110.0,0.75,0.42857142857142855,0.5,0.308411214953271,0.48863636363636376,0.75,0.2615096031183792
2023.0,35,0.65,0.667,0.6,8.0,7.0,1.0,1.0,0.0,6.0,37.0,0.0,125.0,118.0,125.0,118.0,0.0,13.0,20.0,3.0,5.0,4.0,6.0,2023-04,0.54175,8.25,4.5,6.25,2023.0,1.0,0.5142500000000001,21.25,11.0,0.775,3.0,2.25,112.75,120.5,0.75,118.75,1.5,7.5,0.75,4.5,111.0,0.75,0.6666666666666666,0.6,0.296,0.5416666666666667,0.775,0.273526132043999
2023.0,38,0.519,0.3,1.0,5.0,6.0,1.0,1.0,2.0,5.0,18.0,1.0,135.0,133.0,133.0,135.0,1.0,14.0,27.0,6.0,6.0,3.0,10.0,2023-04,0.49175,9.25,4.5,6.25,2023.0,0.75,0.50125,22.75,11.5,0.775,3.75,3.0,120.5,127.25,0.75,125.5,0.75,6.25,0.75,4.5,118.75,0.75,0.3,1.0,0.13533834586466165,0.49166666666666675,0.775,0.21912542439251737
2023.0,29,0.444,0.14300000000000002,1.0,10.0,11.0,1.0,0.0,1.0,1.0,18.0,1.0,134.0,109.0,109.0,134.0,1.0,8.0,18.0,1.0,1.0,1.0,7.0,2023-04,0.38475,7.5,2.75,7.5,2023.0,0.75,0.48225,21.0,10.25,0.775,3.5,2.75,118.5,128.75,0.75,127.0,1.0,7.25,0.5,4.25,116.75,0.75,0.14285714285714285,1.0,0.1651376146788991,0.3845238095238096,0.775,0.22622179387420793
2023.0,32,0.368,0.33299999999999996,0.75,10.0,6.0,2.0,1.0,1.0,3.0,25.0,1.0,123.0,111.0,111.0,123.0,1.0,7.0,19.0,3.0,4.0,1.0,3.0,2023-03,0.36075,6.5,2.25,7.5,2023.0,1.25,0.49525,21.0,10.5,0.8375,4.0,3.25,119.5,129.25,0.75,127.5,1.0,8.25,0.75,3.75,117.75,0.75,0.3333333333333333,0.75,0.22522522522522523,0.36071428571428577,0.8375,0.20542529644219648
2023.0,31,0.526,0.33299999999999996,1.0,8.0,4.0,0.0,2.0,2.0,4.0,19.0,1.0,121.0,110.0,110.0,121.0,1.0,10.0,19.0,4.0,4.0,1.0,3.0,2023-03,0.27725,5.75,1.5,6.75,2023.0,1.0,0.46425,20.75,9.75,0.9375,3.75,3.5,115.75,128.25,1.0,128.25,1.5,8.25,1.0,3.25,115.75,1.0,0.3333333333333333,1.0,0.17272727272727273,0.2773809523809525,0.9375,0.17460711462401465
2023.0,30,0.545,0.0,0.875,8.0,3.0,0.0,0.0,2.0,5.0,26.0,0.0,118.0,108.0,118.0,108.0,0.0,6.0,11.0,7.0,8.0,0.0,2.0,2023-03,0.20224999999999999,3.75,0.75,6.0,2023.0,0.75,0.47075,16.75,7.75,0.90625,4.25,3.75,112.0,124.0,0.75,121.5,1.5,9.0,0.75,3.25,109.5,0.75,0.0,0.875,0.22033898305084745,0.20238095238095247,0.90625,0.19585727392056113
2023.0,37,0.435,0.16699999999999998,0.714,8.0,3.0,1.0,1.0,4.0,3.0,13.0,1.0,111.0,108.0,108.0,111.0,1.0,10.0,23.0,5.0,7.0,1.0,6.0,2023-02,0.20824999999999996,3.5,0.75,4.0,2023.0,0.75,0.46849999999999997,18.0,8.25,0.83475,5.75,4.75,111.75,118.25,0.75,115.75,2.25,8.5,1.0,3.75,109.25,0.75,0.16666666666666666,0.7142857142857143,0.12037037037037036,0.20833333333333343,0.8348214285714286,0.18466546284342897
2023.0,26,0.25,0.33299999999999996,0.5,9.0,8.0,0.0,0.0,2.0,2.0,21.0,1.0,124.0,111.0,111.0,124.0,1.0,5.0,20.0,1.0,2.0,2.0,6.0,2023-02,0.20825,4.25,1.0,4.5,2023.0,0.25,0.439,18.25,7.75,0.77225,5.25,4.25,111.75,118.5,0.75,116.0,2.5,8.25,0.75,3.5,109.25,0.75,0.3333333333333333,0.5,0.1891891891891892,0.20833333333333345,0.7723214285714286,0.17565645383441994
2023.0,29,0.5,0.0,0.7,6.0,6.0,1.0,0.0,1.0,4.0,38.0,1.0,120.0,102.0,102.0,120.0,1.0,7.0,14.0,7.0,10.0,0.0,5.0,2023-02,0.12499999999999999,4.75,0.75,5.0,2023.0,0.5,0.4325,17.0,7.0,0.6972499999999999,6.75,5.0,109.75,118.25,0.75,115.75,2.25,7.75,0.25,3.5,107.25,0.75,0.0,0.7,0.37254901960784315,0.1250000000000001,0.6973214285714285,0.22561189055456254
2023.0,34,0.65,0.667,0.8,7.0,3.0,0.0,3.0,3.0,4.0,27.0,0.0,133.0,130.0,133.0,130.0,0.0,13.0,20.0,8.0,10.0,4.0,6.0,2023-02,0.29175,5.75,1.75,5.0,2023.0,0.5,0.45875,19.25,8.75,0.6785,7.25,5.25,113.5,122.0,0.75,121.25,2.5,7.5,1.0,3.25,112.75,0.75,0.6666666666666666,0.8,0.20300751879699247,0.29166666666666674,0.6785714285714286,0.22127902449109876
2023.0,40,0.455,0.14300000000000002,0.667,9.0,6.0,0.0,0.0,2.0,2.0,26.0,0.0,131.0,126.0,131.0,126.0,0.0,10.0,22.0,6.0,9.0,1.0,7.0,2023-02,0.28575,6.0,1.75,5.75,2023.0,0.25,0.46375,19.0,8.75,0.66675,7.75,5.5,119.25,127.0,0.5,125.0,2.0,7.75,0.75,3.0,117.25,0.5,0.14285714285714285,0.6666666666666666,0.1984732824427481,0.2857142857142858,0.6666666666666666,0.2408047525091932
2023.0,33,0.579,0.4,1.0,7.0,7.0,0.0,0.0,1.0,3.0,28.0,1.0,112.0,111.0,111.0,112.0,1.0,11.0,19.0,2.0,2.0,2.0,5.0,2023-02,0.3025,5.75,1.75,5.5,2023.0,0.25,0.546,18.75,10.25,0.79175,7.75,5.75,119.25,124.0,0.5,122.0,1.75,7.25,0.75,3.25,117.25,0.5,0.4,1.0,0.25225225225225223,0.3023809523809525,0.7916666666666667,0.25657051827495897
2023.0,43,0.44,0.25,0.571,10.0,11.0,0.0,1.0,2.0,5.0,41.0,1.0,129.0,123.0,123.0,129.0,1.0,11.0,25.0,4.0,7.0,2.0,8.0,2023-01,0.365,6.5,2.25,6.75,2023.0,0.0,0.531,21.5,11.25,0.7595000000000001,7.0,5.0,124.5,126.25,0.5,124.25,2.0,8.25,1.0,3.5,122.5,0.5,0.25,0.5714285714285714,0.3333333333333333,0.3648809523809525,0.7595238095238095,0.24676659670633153
2023.0,44,0.5,0.5,0.833,9.0,8.0,0.0,0.0,2.0,2.0,20.0,0.0,125.0,121.0,125.0,121.0,0.0,15.0,30.0,5.0,6.0,6.0,12.0,2023-01,0.32325000000000004,8.0,2.75,8.0,2023.0,0.0,0.4935,24.0,11.75,0.7677499999999999,6.0,4.25,122.5,124.25,0.5,122.0,1.75,8.75,0.25,3.0,120.25,0.5,0.5,0.8333333333333334,0.16,0.3232142857142858,0.7678571428571429,0.2360147170070834
2023.0,35,0.4,0.16699999999999998,0.75,9.0,11.0,0.0,0.0,0.0,6.0,46.0,1.0,113.0,104.0,104.0,113.0,1.0,8.0,20.0,3.0,4.0,1.0,6.0,2023-01,0.32925,7.75,2.75,9.25,2023.0,0.0,0.47975,23.5,11.25,0.7885,4.75,3.5,115.75,119.75,0.75,118.75,1.25,8.75,0.25,4.0,114.75,0.75,0.16666666666666666,0.75,0.4423076923076923,0.3291666666666668,0.7886904761904762,0.29697331947331945
2023.0,33,0.552,0.643,1.0,8.0,7.0,1.0,2.0,0.0,0.0,37.0,0.0,133.0,115.0,133.0,115.0,0.0,16.0,29.0,5.0,5.0,9.0,14.0,2023-01,0.39,10.0,4.5,9.25,2023.0,0.25,0.47300000000000003,26.0,12.5,0.7885,5.5,4.25,121.25,125.0,0.5,119.5,1.0,9.0,0.75,3.25,115.75,0.5,0.6428571428571429,1.0,0.2781954887218045,0.38988095238095244,0.7886904761904762,0.30345912859070756
2023.0,36,0.583,0.28600000000000003,0.7,11.0,4.0,2.0,0.0,2.0,4.0,23.0,1.0,121.0,112.0,112.0,121.0,1.0,14.0,24.0,7.0,10.0,2.0,7.0,2023-01,0.399,9.75,4.5,7.5,2023.0,0.75,0.50875,25.75,13.25,0.8207500000000001,6.25,5.0,118.5,123.0,0.5,117.5,1.0,9.25,0.5,3.0,113.0,0.5,0.2857142857142857,0.7,0.20535714285714285,0.3988095238095239,0.8208333333333333,0.2714650809716599
2023.0,37,0.381,0.2,0.857,9.0,6.0,2.0,2.0,4.0,3.0,32.0,1.0,122.0,121.0,121.0,122.0,1.0,8.0,21.0,6.0,7.0,1.0,5.0,2023-01,0.324,8.0,3.25,7.0,2023.0,1.25,0.47900000000000004,23.5,11.5,0.82675,6.5,5.25,117.5,122.25,0.75,117.75,1.5,9.25,1.0,3.25,113.0,0.75,0.2,0.8571428571428571,0.2644628099173554,0.3238095238095239,0.8267857142857142,0.29758078345099875
2023.0,37,0.44,0.222,0.889,8.0,9.0,1.0,1.0,0.0,1.0,48.0,0.0,116.0,111.0,116.0,111.0,0.0,11.0,25.0,8.0,9.0,2.0,9.0,2023-01,0.33775,8.75,3.5,6.5,2023.0,1.5,0.489,24.75,12.25,0.8614999999999999,7.75,6.5,120.5,123.0,0.5,117.25,1.5,9.0,1.25,2.0,114.75,0.5,0.2222222222222222,0.8888888888888888,0.41379310344827586,0.33769841269841283,0.8615079365079364,0.29045213623614463
2023.0,36,0.615,0.5,0.917,8.0,9.0,0.0,0.0,1.0,0.0,35.0,1.0,140.0,132.0,132.0,140.0,1.0,16.0,26.0,11.0,12.0,5.0,10.0,2023-01,0.302,7.75,2.5,7.0,2023.0,1.25,0.50475,24.0,12.25,0.84075,9.5,8.0,120.25,124.75,0.75,123.5,1.75,9.0,0.75,2.0,119.0,0.75,0.5,0.9166666666666666,0.26515151515151514,0.3019841269841271,0.8406746031746031,0.2871911428435723
2023.0,35,0.652,0.2,0.8,8.0,10.0,1.0,1.0,1.0,3.0,24.0,0.0,113.0,112.0,113.0,112.0,0.0,15.0,23.0,4.0,5.0,1.0,5.0,2023-01,0.28049999999999997,7.25,2.25,8.5,2023.0,1.0,0.522,23.75,12.5,0.86575,8.25,7.25,120.5,122.75,0.5,121.25,1.5,8.25,1.0,1.75,119.0,0.5,0.2,0.8,0.21238938053097345,0.28055555555555567,0.8656746031746031,0.28894920226202997
2023.0,47,0.321,0.0,0.6,16.0,9.0,0.0,2.0,0.0,3.0,37.0,0.0,119.0,115.0,119.0,115.0,0.0,9.0,28.0,6.0,10.0,0.0,7.0,2023-01,0.23049999999999998,7.75,2.0,9.25,2023.0,0.5,0.507,25.5,12.75,0.8015,9.0,7.25,120.0,122.0,0.25,119.5,0.5,10.0,1.0,1.75,117.5,0.25,0.0,0.6,0.31092436974789917,0.23055555555555565,0.8013888888888889,0.3005645922196659
2023.0,38,0.5,0.16699999999999998,0.889,8.0,7.0,0.0,1.0,2.0,4.0,25.0,1.0,136.0,134.0,134.0,136.0,1.0,14.0,28.0,8.0,9.0,1.0,6.0,2023-01,0.21674999999999997,7.0,1.75,8.75,2023.0,0.25,0.522,26.25,13.5,0.8015000000000001,9.0,7.25,124.5,127.0,0.5,125.75,1.0,10.0,1.0,2.5,123.25,0.5,0.16666666666666666,0.8888888888888888,0.1865671641791045,0.21666666666666676,0.8013888888888889,0.24375810740237308
2023.0,33,0.526,0.2,0.667,7.0,10.0,0.0,0.0,0.0,5.0,43.0,1.0,130.0,114.0,114.0,130.0,1.0,10.0,19.0,4.0,6.0,1.0,5.0,2023-01,0.14175,5.75,0.75,9.0,2023.0,0.25,0.49975,24.5,12.0,0.739,7.5,5.5,120.0,124.5,0.5,123.25,0.75,9.75,1.0,3.75,118.75,0.5,0.2,0.6666666666666666,0.37719298245614036,0.14166666666666677,0.7388888888888888,0.27176847422852934
2023.0,40,0.615,0.0,0.733,11.0,6.0,0.0,1.0,1.0,3.0,47.0,1.0,121.0,115.0,115.0,121.0,1.0,16.0,26.0,11.0,15.0,0.0,5.0,2023-01,0.09174999999999997,5.75,0.5,8.0,2023.0,0.0,0.4905,25.25,12.25,0.72225,10.0,7.25,120.5,126.5,0.75,125.5,0.75,10.5,1.0,3.75,119.5,0.75,0.0,0.7333333333333333,0.40869565217391307,0.09166666666666676,0.7222222222222222,0.32084504213926424
2022.0,40,0.667,0.667,0.778,10.0,9.0,1.0,0.0,0.0,5.0,27.0,1.0,130.0,121.0,121.0,130.0,1.0,18.0,27.0,7.0,9.0,4.0,6.0,2022-12,0.25849999999999995,5.5,1.5,8.0,2022.75,0.25,0.577,25.0,14.5,0.76675,9.75,7.5,121.0,129.25,1.0,129.25,0.75,9.0,0.5,4.25,121.0,1.0,0.6666666666666666,0.7777777777777778,0.2231404958677686,0.2583333333333334,0.7666666666666666,0.29889907366923163
2022.0,33,0.556,0.4,1.0,9.0,6.0,0.0,0.0,4.0,6.0,28.0,0.0,112.0,98.0,112.0,98.0,0.0,10.0,18.0,5.0,5.0,2.0,5.0,2022-12,0.31675,5.25,1.75,7.75,2022.5,0.25,0.591,22.5,13.5,0.7945,8.75,6.75,115.5,123.25,0.75,119.75,1.25,9.25,0.25,4.75,112.0,0.75,0.4,1.0,0.25,0.31666666666666676,0.7944444444444444,0.3147572826244555
2022.0,31,0.5,0.0,0.8,7.0,5.0,1.0,1.0,1.0,4.0,38.0,1.0,129.0,110.0,110.0,129.0,1.0,12.0,24.0,4.0,5.0,0.0,7.0,2022-12,0.26675,5.75,1.5,6.5,2022.25,0.5,0.5845,23.75,14.0,0.82775,8.5,6.75,114.5,123.0,0.75,119.5,1.5,9.25,0.5,4.5,111.0,0.75,0.0,0.8,0.34545454545454546,0.2666666666666668,0.8277777777777777,0.3068226733740568
2022.0,34,0.565,0.0,1.0,6.0,5.0,0.0,0.0,2.0,2.0,34.0,0.0,124.0,115.0,124.0,115.0,0.0,13.0,23.0,12.0,12.0,0.0,4.0,2022-12,0.26675,5.5,1.5,6.25,2022.0,0.5,0.5720000000000001,23.0,13.25,0.8945000000000001,7.75,7.0,116.75,123.75,0.5,118.0,1.75,8.0,0.25,4.25,111.0,0.5,0.0,1.0,0.27419354838709675,0.2666666666666668,0.8944444444444444,0.2731971474273527
2022.0,34,0.652,0.5,0.0,2.0,8.0,0.0,1.0,2.0,3.0,31.0,0.0,134.0,130.0,134.0,130.0,0.0,15.0,23.0,0.0,2.0,4.0,8.0,2022-12,0.22499999999999998,6.0,1.5,6.0,2022.0,0.25,0.56825,22.0,12.5,0.7,6.0,5.25,120.0,124.75,0.25,118.0,2.25,6.0,0.5,3.75,113.25,0.25,0.5,0.0,0.23134328358208955,0.2250000000000001,0.7,0.27524784435593297
2022.0,34,0.524,0.0,0.9,6.0,11.0,2.0,0.0,0.0,2.0,33.0,0.0,134.0,120.0,134.0,120.0,0.0,11.0,21.0,9.0,10.0,0.0,4.0,2022-12,0.12499999999999997,5.75,1.0,7.25,2022.0,0.75,0.56025,22.75,12.75,0.675,7.25,6.25,125.5,130.25,0.25,123.5,1.25,5.25,0.5,2.75,118.75,0.25,0.0,0.9,0.2462686567164179,0.12500000000000008,0.675,0.27431500853503743
2022.0,37,0.542,0.25,0.75,7.0,9.0,1.0,0.0,0.0,0.0,30.0,1.0,119.0,117.0,117.0,119.0,1.0,13.0,24.0,6.0,8.0,1.0,4.0,2022-12,0.18749999999999997,5.0,1.25,8.25,2022.0,0.75,0.57075,22.75,13.0,0.6625,8.0,6.75,127.25,127.75,0.25,121.0,1.0,5.25,0.25,1.75,120.5,0.25,0.25,0.75,0.2564102564102564,0.18750000000000008,0.6625,0.25205393627396516
2022.0,36,0.619,0.25,0.75,9.0,4.0,0.0,2.0,2.0,2.0,33.0,1.0,126.0,108.0,108.0,126.0,1.0,13.0,21.0,3.0,4.0,1.0,4.0,2022-12,0.24999999999999997,5.0,1.5,8.0,2022.0,0.75,0.58425,22.25,13.0,0.6,6.0,4.5,123.25,128.25,0.5,123.75,1.0,6.0,0.75,1.75,118.75,0.5,0.25,0.75,0.3055555555555556,0.2500000000000001,0.6,0.25989443806607987
2022.0,43,0.56,0.273,0.5,9.0,9.0,1.0,2.0,4.0,4.0,35.0,0.0,122.0,118.0,122.0,118.0,0.0,14.0,25.0,2.0,4.0,3.0,11.0,2022-12,0.19324999999999998,5.75,1.25,8.25,2022.0,1.0,0.56125,22.75,12.75,0.725,6.5,5.0,120.25,125.25,0.5,120.75,1.5,7.75,1.0,2.0,115.75,0.5,0.2727272727272727,0.5,0.28688524590163933,0.19318181818181826,0.725,0.2737799286459673
2022.0,37,0.583,0.33299999999999996,1.0,5.0,5.0,0.0,1.0,1.0,1.0,23.0,1.0,124.0,117.0,117.0,124.0,1.0,14.0,24.0,5.0,5.0,2.0,6.0,2022-12,0.27649999999999997,6.25,1.75,6.75,2022.0,0.5,0.576,23.5,13.5,0.75,5.25,4.0,116.0,122.75,0.75,121.75,1.75,7.5,1.25,1.75,115.0,0.75,0.3333333333333333,1.0,0.19658119658119658,0.2765151515151516,0.75,0.26135806361216196
2022.0,44,0.409,0.125,0.5,4.0,6.0,0.0,2.0,3.0,3.0,21.0,0.0,133.0,122.0,133.0,122.0,0.0,9.0,22.0,4.0,8.0,1.0,8.0,2022-12,0.24524999999999997,7.25,1.75,6.0,2022.0,0.25,0.5427500000000001,23.0,12.5,0.6875,5.25,3.5,120.0,126.25,0.5,122.5,2.5,6.75,1.75,2.5,116.25,0.5,0.125,0.5,0.15789473684210525,0.2452651515151516,0.6875,0.2367291837201242
2022.0,36,0.47100000000000003,0.33299999999999996,0.75,17.0,4.0,1.0,1.0,0.0,3.0,29.0,0.0,116.0,102.0,116.0,102.0,0.0,8.0,17.0,3.0,4.0,2.0,6.0,2022-12,0.26599999999999996,7.75,2.0,6.0,2022.0,0.5,0.5057499999999999,22.0,11.25,0.6875,5.25,3.5,122.0,123.75,0.25,116.5,2.0,8.75,1.5,2.75,114.75,0.25,0.3333333333333333,0.75,0.25,0.2660984848484849,0.6875,0.2228402948312353
